label,enhancer_distance_to_promoter,enhancer_chrom,enhancer_start,enhancer_end,enhancer_name,promoter_chrom,promoter_start,promoter_end,promoter_name
1,60685.0,chr1,9685722,9686400,GM12878|chr1:9685722-9686400,chr1,9747084,9749721,GM12878|chr1:9747084-9749721
1,53650.0,chr21,26877574,26878928,GM12878|chr21:26877574-26878928,chr21,26932577,26941272,GM12878|chr21:26932577-26941272
1,52956.0,chr21,26879245,26879622,GM12878|chr21:26879245-26879622,chr21,26932577,26941272,GM12878|chr21:26932577-26941272
1,52604.0,chr21,26879714,26879974,GM12878|chr21:26879714-26879974,chr21,26932577,26941272,GM12878|chr21:26932577-26941272
1,94095.0,chr21,38349826,38350000,GM12878|chr21:38349826-38350000,chr21,38444094,38446845,GM12878|chr21:38444094-38446845
1,96204.0,chr21,45562142,45562600,GM12878|chr21:45562142-45562600,chr21,45658803,45665800,GM12878|chr21:45658803-45665800
1,558495.0,chr22,17695760,17695800,GM12878|chr22:17695760-17695800,chr22,18254294,18257573,GM12878|chr22:18254294-18257573
1,563967.0,chr22,17695760,17695800,GM12878|chr22:17695760-17695800,chr22,18259766,18264600,GM12878|chr22:18259766-18264600
1,556895.0,chr22,17696552,17697400,GM12878|chr22:17696552-17697400,chr22,18254294,18257573,GM12878|chr22:18254294-18257573
1,562367.0,chr22,17696552,17697400,GM12878|chr22:17696552-17697400,chr22,18259766,18264600,GM12878|chr22:18259766-18264600
1,555295.0,chr22,17698600,17699000,GM12878|chr22:17698600-17699000,chr22,18254294,18257573,GM12878|chr22:18254294-18257573
1,560767.0,chr22,17698600,17699000,GM12878|chr22:17698600-17699000,chr22,18259766,18264600,GM12878|chr22:18259766-18264600
1,554695.0,chr22,17699200,17699600,GM12878|chr22:17699200-17699600,chr22,18254294,18257573,GM12878|chr22:18254294-18257573
1,560167.0,chr22,17699200,17699600,GM12878|chr22:17699200-17699600,chr22,18259766,18264600,GM12878|chr22:18259766-18264600
1,35282.0,chr22,29561989,29562400,GM12878|chr22:29561989-29562400,chr22,29597681,29605845,GM12878|chr22:29597681-29605845
1,33541.0,chr22,29562400,29564141,GM12878|chr22:29562400-29564141,chr22,29597681,29605845,GM12878|chr22:29597681-29605845
1,32726.0,chr22,29564816,29564956,GM12878|chr22:29564816-29564956,chr22,29597681,29605845,GM12878|chr22:29597681-29605845
1,287157.0,chr22,31030275,31030384,GM12878|chr22:31030275-31030384,chr22,31317540,31318745,GM12878|chr22:31317540-31318745
1,421749.0,chr22,37172916,37173000,GM12878|chr22:37172916-37173000,chr22,37594748,37595535,GM12878|chr22:37594748-37595535
1,416773.0,chr22,37177800,37177976,GM12878|chr22:37177800-37177976,chr22,37594748,37595535,GM12878|chr22:37594748-37595535
1,347334.0,chr22,39567339,39567400,GM12878|chr22:39567339-39567400,chr22,39914733,39919757,GM12878|chr22:39914733-39919757
1,299291.0,chr22,40442000,40442400,GM12878|chr22:40442000-40442400,chr22,40741690,40744141,GM12878|chr22:40741690-40744141
1,295891.0,chr22,40445546,40445800,GM12878|chr22:40445546-40445800,chr22,40741690,40744141,GM12878|chr22:40741690-40744141
1,295091.0,chr22,40446028,40446600,GM12878|chr22:40446028-40446600,chr22,40741690,40744141,GM12878|chr22:40741690-40744141
1,294091.0,chr22,40447400,40447600,GM12878|chr22:40447400-40447600,chr22,40741690,40744141,GM12878|chr22:40741690-40744141
1,293924.0,chr22,40447621,40447767,GM12878|chr22:40447621-40447767,chr22,40741690,40744141,GM12878|chr22:40741690-40744141
1,293691.0,chr22,40447921,40448000,GM12878|chr22:40447921-40448000,chr22,40741690,40744141,GM12878|chr22:40741690-40744141
1,221657.0,chr3,4794704,4796892,GM12878|chr3:4794704-4796892,chr3,5018548,5022830,GM12878|chr3:5018548-5022830
1,219735.0,chr3,4798800,4798814,GM12878|chr3:4798800-4798814,chr3,5018548,5022830,GM12878|chr3:5018548-5022830
1,219263.0,chr3,4798914,4799286,GM12878|chr3:4798914-4799286,chr3,5018548,5022830,GM12878|chr3:5018548-5022830
1,218749.0,chr3,4799385,4799800,GM12878|chr3:4799385-4799800,chr3,5018548,5022830,GM12878|chr3:5018548-5022830
1,125028.0,chr3,4891110,4893521,GM12878|chr3:4891110-4893521,chr3,5018548,5022830,GM12878|chr3:5018548-5022830
1,197777.0,chr3,5029800,5029922,GM12878|chr3:5029800-5029922,chr3,5227698,5231670,GM12878|chr3:5227698-5231670
1,708908.0,chr3,15840000,15840122,GM12878|chr3:15840000-15840122,chr3,16549029,16559000,GM12878|chr3:16549029-16559000
1,707673.0,chr3,15841190,15841357,GM12878|chr3:15841190-15841357,chr3,16549029,16559000,GM12878|chr3:16549029-16559000
1,706795.0,chr3,15841964,15842235,GM12878|chr3:15841964-15842235,chr3,16549029,16559000,GM12878|chr3:16549029-16559000
1,705114.0,chr3,15843684,15843916,GM12878|chr3:15843684-15843916,chr3,16549029,16559000,GM12878|chr3:16549029-16559000
1,703146.0,chr3,15845712,15845884,GM12878|chr3:15845712-15845884,chr3,16549029,16559000,GM12878|chr3:16549029-16559000
1,702630.0,chr3,15845996,15846400,GM12878|chr3:15845996-15846400,chr3,16549029,16559000,GM12878|chr3:16549029-16559000
1,701524.0,chr3,15847400,15847506,GM12878|chr3:15847400-15847506,chr3,16549029,16559000,GM12878|chr3:16549029-16559000
1,700141.0,chr3,15847598,15848889,GM12878|chr3:15847598-15848889,chr3,16549029,16559000,GM12878|chr3:16549029-16559000
1,132432.0,chr3,16412146,16416598,GM12878|chr3:16412146-16416598,chr3,16549029,16559000,GM12878|chr3:16549029-16559000
1,132205.0,chr3,16416731,16416825,GM12878|chr3:16416731-16416825,chr3,16549029,16559000,GM12878|chr3:16549029-16559000
1,126577.0,chr3,16418400,16422453,GM12878|chr3:16418400-16422453,chr3,16549029,16559000,GM12878|chr3:16549029-16559000
1,978245.0,chr3,27411144,27411200,GM12878|chr3:27411144-27411200,chr3,28389444,28391189,GM12878|chr3:28389444-28391189
1,86063.0,chr3,39335901,39338519,GM12878|chr3:39335901-39338519,chr3,39424581,39426222,GM12878|chr3:39424581-39426222
1,85835.0,chr3,39338649,39338747,GM12878|chr3:39338649-39338747,chr3,39424581,39426222,GM12878|chr3:39424581-39426222
1,132347.0,chr3,49577828,49578192,GM12878|chr3:49577828-49578192,chr3,49710538,49712901,GM12878|chr3:49710538-49712901
1,101218.0,chr3,49839833,49839933,GM12878|chr3:49839833-49839933,chr3,49941150,49941823,GM12878|chr3:49941150-49941823
1,552835.0,chr3,97758000,97758175,GM12878|chr3:97758000-97758175,chr3,98311009,98313124,GM12878|chr3:98311009-98313124
1,842125.0,chr3,104242800,104242820,GM12878|chr3:104242800-104242820,chr3,105084944,105089058,GM12878|chr3:105084944-105089058
1,841057.0,chr3,104243686,104243888,GM12878|chr3:104243686-104243888,chr3,105084944,105089058,GM12878|chr3:105084944-105089058
1,840551.0,chr3,104244061,104244394,GM12878|chr3:104244061-104244394,chr3,105084944,105089058,GM12878|chr3:105084944-105089058
1,318826.0,chr3,113455649,113456034,GM12878|chr3:113455649-113456034,chr3,113774859,113776498,GM12878|chr3:113774859-113776498
1,78029.0,chr3,119314462,119316600,GM12878|chr3:119314462-119316600,chr3,119394628,119396861,GM12878|chr3:119394628-119396861
1,118031.0,chr3,122279919,122280200,GM12878|chr3:122279919-122280200,chr3,122398230,122402221,GM12878|chr3:122398230-122402221
1,126175.0,chr3,133166145,133166200,GM12878|chr3:133166145-133166200,chr3,133292374,133294561,GM12878|chr3:133292374-133294561
1,124175.0,chr3,133166200,133168200,GM12878|chr3:133166200-133168200,chr3,133292374,133294561,GM12878|chr3:133292374-133294561
1,122901.0,chr3,133169400,133169474,GM12878|chr3:133169400-133169474,chr3,133292374,133294561,GM12878|chr3:133292374-133294561
1,365128.0,chr3,136104199,136104600,GM12878|chr3:136104199-136104600,chr3,136469727,136471227,GM12878|chr3:136469727-136471227
1,365045.0,chr3,136104600,136104683,GM12878|chr3:136104600-136104683,chr3,136469727,136471227,GM12878|chr3:136469727-136471227
1,360689.0,chr3,136108909,136109039,GM12878|chr3:136108909-136109039,chr3,136469727,136471227,GM12878|chr3:136469727-136471227
1,256668.0,chr3,156276256,156276539,GM12878|chr3:156276256-156276539,chr3,156533206,156536443,GM12878|chr3:156533206-156536443
1,254207.0,chr3,156278614,156279000,GM12878|chr3:156278614-156279000,chr3,156533206,156536443,GM12878|chr3:156533206-156536443
1,254188.0,chr3,156279000,156279019,GM12878|chr3:156279000-156279019,chr3,156533206,156536443,GM12878|chr3:156533206-156536443
1,253506.0,chr3,156279300,156279701,GM12878|chr3:156279300-156279701,chr3,156533206,156536443,GM12878|chr3:156533206-156536443
1,271874.0,chr3,170902118,170903064,GM12878|chr3:170902118-170903064,chr3,171174937,171179839,GM12878|chr3:171174937-171179839
1,271397.0,chr3,170903205,170903541,GM12878|chr3:170903205-170903541,chr3,171174937,171179839,GM12878|chr3:171174937-171179839
1,271138.0,chr3,170903633,170903800,GM12878|chr3:170903633-170903800,chr3,171174937,171179839,GM12878|chr3:171174937-171179839
1,269867.0,chr3,170904800,170905071,GM12878|chr3:170904800-170905071,chr3,171174937,171179839,GM12878|chr3:171174937-171179839
1,269597.0,chr3,170905163,170905341,GM12878|chr3:170905163-170905341,chr3,171174937,171179839,GM12878|chr3:171174937-171179839
1,269404.0,chr3,170905433,170905534,GM12878|chr3:170905433-170905534,chr3,171174937,171179839,GM12878|chr3:171174937-171179839
1,267627.0,chr3,170906983,170907311,GM12878|chr3:170906983-170907311,chr3,171174937,171179839,GM12878|chr3:171174937-171179839
1,267396.0,chr3,170907403,170907542,GM12878|chr3:170907403-170907542,chr3,171174937,171179839,GM12878|chr3:171174937-171179839
1,136417.0,chr3,176775404,176776134,GM12878|chr3:176775404-176776134,chr3,176912550,176915448,GM12878|chr3:176912550-176915448
1,133931.0,chr3,176778338,176778620,GM12878|chr3:176778338-176778620,chr3,176912550,176915448,GM12878|chr3:176912550-176915448
1,131821.0,chr3,178733225,178733317,GM12878|chr3:178733225-178733317,chr3,178865137,178867713,GM12878|chr3:178865137-178867713
1,131339.0,chr3,178733646,178733799,GM12878|chr3:178733646-178733799,chr3,178865137,178867713,GM12878|chr3:178865137-178867713
1,129191.0,chr3,178734299,178735947,GM12878|chr3:178734299-178735947,chr3,178865137,178867713,GM12878|chr3:178865137-178867713
1,789940.0,chr3,179529292,179529438,GM12878|chr3:179529292-179529438,chr3,180319377,180321092,GM12878|chr3:180319377-180321092
1,124171.0,chr3,183892000,183892185,GM12878|chr3:183892000-183892185,chr3,184016355,184016855,GM12878|chr3:184016355-184016855
1,123956.0,chr3,183892200,183892400,GM12878|chr3:183892200-183892400,chr3,184016355,184016855,GM12878|chr3:184016355-184016855
1,103457.0,chr3,194200660,194200752,GM12878|chr3:194200660-194200752,chr3,194304208,194305515,GM12878|chr3:194304208-194305515
1,103209.0,chr3,194200967,194201000,GM12878|chr3:194200967-194201000,chr3,194304208,194305515,GM12878|chr3:194304208-194305515
1,161971.0,chr4,6905927,6906402,GM12878|chr4:6905927-6906402,chr4,7068372,7070535,GM12878|chr4:7068372-7070535
1,1346582.0,chr4,13656030,13656228,GM12878|chr4:13656030-13656228,chr4,15002809,15007245,GM12878|chr4:15002809-15007245
1,1346262.0,chr4,13656442,13656548,GM12878|chr4:13656442-13656548,chr4,15002809,15007245,GM12878|chr4:15002809-15007245
1,1344210.0,chr4,13658432,13658600,GM12878|chr4:13658432-13658600,chr4,15002809,15007245,GM12878|chr4:15002809-15007245
1,722969.0,chr4,38310557,38310732,GM12878|chr4:38310557-38310732,chr4,39033700,39034600,GM12878|chr4:39033700-39034600
1,720501.0,chr4,38311257,38313200,GM12878|chr4:38311257-38313200,chr4,39033700,39034600,GM12878|chr4:39033700-39034600
1,720376.0,chr4,38313200,38313325,GM12878|chr4:38313200-38313325,chr4,39033700,39034600,GM12878|chr4:39033700-39034600
1,717888.0,chr4,38315567,38315813,GM12878|chr4:38315567-38315813,chr4,39033700,39034600,GM12878|chr4:39033700-39034600
1,713901.0,chr4,38319769,38319800,GM12878|chr4:38319769-38319800,chr4,39033700,39034600,GM12878|chr4:39033700-39034600
1,96510.0,chr4,38760459,38760610,GM12878|chr4:38760459-38760610,chr4,38857119,38858495,GM12878|chr4:38857119-38858495
1,95901.0,chr4,38760809,38761219,GM12878|chr4:38760809-38761219,chr4,38857119,38858495,GM12878|chr4:38857119-38858495
1,95120.0,chr4,38761475,38762000,GM12878|chr4:38761475-38762000,chr4,38857119,38858495,GM12878|chr4:38857119-38858495
1,273091.0,chr4,38760459,38760610,GM12878|chr4:38760459-38760610,chr4,39033700,39034600,GM12878|chr4:39033700-39034600
1,272482.0,chr4,38760809,38761219,GM12878|chr4:38760809-38761219,chr4,39033700,39034600,GM12878|chr4:39033700-39034600
1,271701.0,chr4,38761475,38762000,GM12878|chr4:38761475-38762000,chr4,39033700,39034600,GM12878|chr4:39033700-39034600
1,267301.0,chr4,38765000,38766400,GM12878|chr4:38765000-38766400,chr4,39033700,39034600,GM12878|chr4:39033700-39034600
1,267215.0,chr4,38766400,38766486,GM12878|chr4:38766400-38766486,chr4,39033700,39034600,GM12878|chr4:39033700-39034600
1,67130.0,chr4,53509318,53510780,GM12878|chr4:53509318-53510780,chr4,53577909,53582115,GM12878|chr4:53577909-53582115
1,66796.0,chr4,53511014,53511114,GM12878|chr4:53511014-53511114,chr4,53577909,53582115,GM12878|chr4:53577909-53582115
1,65590.0,chr4,53511206,53512320,GM12878|chr4:53511206-53512320,chr4,53577909,53582115,GM12878|chr4:53577909-53582115
1,197257.0,chr4,56213963,56214055,GM12878|chr4:56213963-56214055,chr4,56411311,56413929,GM12878|chr4:56411311-56413929
1,378870.0,chr4,83825965,83826057,GM12878|chr4:83825965-83826057,chr4,84204926,84206535,GM12878|chr4:84204926-84206535
1,378363.0,chr4,83826421,83826564,GM12878|chr4:83826421-83826564,chr4,84204926,84206535,GM12878|chr4:84204926-84206535
1,378127.0,chr4,83826600,83826800,GM12878|chr4:83826600-83826800,chr4,84204926,84206535,GM12878|chr4:84204926-84206535
1,377272.0,chr4,83827600,83827655,GM12878|chr4:83827600-83827655,chr4,84204926,84206535,GM12878|chr4:84204926-84206535
1,377127.0,chr4,83827747,83827800,GM12878|chr4:83827747-83827800,chr4,84204926,84206535,GM12878|chr4:84204926-84206535
1,376987.0,chr4,83827800,83827940,GM12878|chr4:83827800-83827940,chr4,84204926,84206535,GM12878|chr4:84204926-84206535
1,209068.0,chr4,83995525,83995859,GM12878|chr4:83995525-83995859,chr4,84204926,84206535,GM12878|chr4:84204926-84206535
1,287486.0,chr4,89744952,89745112,GM12878|chr4:89744952-89745112,chr4,90032597,90033584,GM12878|chr4:90032597-90033584
1,541303.0,chr4,105851631,105852397,GM12878|chr4:105851631-105852397,chr4,106393699,106395320,GM12878|chr4:106393699-106395320
1,540979.0,chr4,105852551,105852721,GM12878|chr4:105852551-105852721,chr4,106393699,106395320,GM12878|chr4:106393699-106395320
1,331213.0,chr4,106062395,106062487,GM12878|chr4:106062395-106062487,chr4,106393699,106395320,GM12878|chr4:106393699-106395320
1,142963.0,chr4,110976160,110977295,GM12878|chr4:110976160-110977295,chr4,111120257,111120475,GM12878|chr4:111120257-111120475
1,212126.0,chr4,114468463,114468668,GM12878|chr4:114468463-114468668,chr4,114680793,114684431,GM12878|chr4:114680793-114684431
1,277157.0,chr4,129736553,129736600,GM12878|chr4:129736553-129736600,chr4,130013756,130015281,GM12878|chr4:130013756-130015281
1,147441.0,chr4,141297695,141297787,GM12878|chr4:141297695-141297787,chr4,141445227,141445981,GM12878|chr4:141445227-141445981
1,825050.0,chr4,155472200,155472410,GM12878|chr4:155472200-155472410,chr4,156297459,156298221,GM12878|chr4:156297459-156298221
1,376854.0,chr4,185189800,185191790,GM12878|chr4:185189800-185191790,chr4,185568643,185571708,GM12878|chr4:185568643-185571708
1,190005.0,chr4,185201074,185202400,GM12878|chr4:185201074-185202400,chr4,185392404,185397283,GM12878|chr4:185392404-185397283
1,255266.0,chr4,185201074,185202400,GM12878|chr4:185201074-185202400,chr4,185457665,185459393,GM12878|chr4:185457665-185459393
1,451528.0,chr4,185201074,185202400,GM12878|chr4:185201074-185202400,chr4,185653927,185655831,GM12878|chr4:185653927-185655831
1,445528.0,chr4,185205600,185208400,GM12878|chr4:185205600-185208400,chr4,185653927,185655831,GM12878|chr4:185653927-185655831
1,485673.0,chr5,1312265,1313200,GM12878|chr5:1312265-1313200,chr5,1798872,1802334,GM12878|chr5:1798872-1802334
1,481673.0,chr5,1317000,1317200,GM12878|chr5:1317000-1317200,chr5,1798872,1802334,GM12878|chr5:1798872-1802334
1,154964.0,chr5,36719059,36720200,GM12878|chr5:36719059-36720200,chr5,36875163,36878691,GM12878|chr5:36875163-36878691
1,348568.0,chr5,40484458,40484600,GM12878|chr5:40484458-40484600,chr5,40833167,40836382,GM12878|chr5:40833167-40836382
1,345779.0,chr5,40484600,40487389,GM12878|chr5:40484600-40487389,chr5,40833167,40836382,GM12878|chr5:40833167-40836382
1,345491.0,chr5,40487499,40487677,GM12878|chr5:40487499-40487677,chr5,40833167,40836382,GM12878|chr5:40833167-40836382
1,41856.0,chr5,40756403,40756600,GM12878|chr5:40756403-40756600,chr5,40798455,40798844,GM12878|chr5:40798455-40798844
1,76568.0,chr5,40756403,40756600,GM12878|chr5:40756403-40756600,chr5,40833167,40836382,GM12878|chr5:40833167-40836382
1,132336.0,chr5,42908483,42909022,GM12878|chr5:42908483-42909022,chr5,43041357,43043626,GM12878|chr5:43041357-43043626
1,168467.0,chr5,43314600,43314686,GM12878|chr5:43314600-43314686,chr5,43483152,43485072,GM12878|chr5:43483152-43485072
1,1160516.0,chr5,56595068,56595200,GM12878|chr5:56595068-56595200,chr5,57755715,57756517,GM12878|chr5:57755715-57756517
1,1160322.0,chr5,56595200,56595394,GM12878|chr5:56595200-56595394,chr5,57755715,57756517,GM12878|chr5:57755715-57756517
1,960435.0,chr5,56795011,56795281,GM12878|chr5:56795011-56795281,chr5,57755715,57756517,GM12878|chr5:57755715-57756517
1,960116.0,chr5,56795549,56795600,GM12878|chr5:56795549-56795600,chr5,57755715,57756517,GM12878|chr5:57755715-57756517
1,844084.0,chr5,63932954,63933249,GM12878|chr5:63932954-63933249,chr5,64777332,64778513,GM12878|chr5:64777332-64778513
1,667059.0,chr5,64109887,64110274,GM12878|chr5:64109887-64110274,chr5,64777332,64778513,GM12878|chr5:64777332-64778513
1,446478.0,chr5,71665174,71665395,GM12878|chr5:71665174-71665395,chr5,72111872,72113433,GM12878|chr5:72111872-72113433
1,446273.0,chr5,71665506,71665600,GM12878|chr5:71665506-71665600,chr5,72111872,72113433,GM12878|chr5:72111872-72113433
1,445826.0,chr5,71665600,71666047,GM12878|chr5:71665600-71666047,chr5,72111872,72113433,GM12878|chr5:72111872-72113433
1,445630.0,chr5,71666139,71666243,GM12878|chr5:71666139-71666243,chr5,72111872,72113433,GM12878|chr5:72111872-72113433
1,602236.0,chr5,73331637,73331823,GM12878|chr5:73331637-73331823,chr5,73934058,73937427,GM12878|chr5:73934058-73937427
1,442259.0,chr5,73491750,73491800,GM12878|chr5:73491750-73491800,chr5,73934058,73937427,GM12878|chr5:73934058-73937427
1,441659.0,chr5,73491800,73492400,GM12878|chr5:73491800-73492400,chr5,73934058,73937427,GM12878|chr5:73934058-73937427
1,441478.0,chr5,73492400,73492581,GM12878|chr5:73492400-73492581,chr5,73934058,73937427,GM12878|chr5:73934058-73937427
1,438781.0,chr5,73494909,73495278,GM12878|chr5:73494909-73495278,chr5,73934058,73937427,GM12878|chr5:73934058-73937427
1,436059.0,chr5,73497122,73498000,GM12878|chr5:73497122-73498000,chr5,73934058,73937427,GM12878|chr5:73934058-73937427
1,435859.0,chr5,73498000,73498200,GM12878|chr5:73498000-73498200,chr5,73934058,73937427,GM12878|chr5:73934058-73937427
1,435629.0,chr5,73498200,73498430,GM12878|chr5:73498200-73498430,chr5,73934058,73937427,GM12878|chr5:73934058-73937427
1,148659.0,chr5,73785372,73785400,GM12878|chr5:73785372-73785400,chr5,73934058,73937427,GM12878|chr5:73934058-73937427
1,148226.0,chr5,73785400,73785833,GM12878|chr5:73785400-73785833,chr5,73934058,73937427,GM12878|chr5:73934058-73937427
1,146277.0,chr5,73786342,73787782,GM12878|chr5:73786342-73787782,chr5,73934058,73937427,GM12878|chr5:73934058-73937427
1,145659.0,chr5,73788270,73788400,GM12878|chr5:73788270-73788400,chr5,73934058,73937427,GM12878|chr5:73934058-73937427
1,145627.0,chr5,73788400,73788432,GM12878|chr5:73788400-73788432,chr5,73934058,73937427,GM12878|chr5:73934058-73937427
1,438411.0,chr5,90236612,90236846,GM12878|chr5:90236612-90236846,chr5,90675256,90680173,GM12878|chr5:90675256-90680173
1,101249.0,chr5,90573844,90574008,GM12878|chr5:90573844-90574008,chr5,90675256,90680173,GM12878|chr5:90675256-90680173
1,97315.0,chr5,95196900,95197400,GM12878|chr5:95196900-95197400,chr5,95294714,95298258,GM12878|chr5:95294714-95298258
1,96915.0,chr5,95197400,95197800,GM12878|chr5:95197400-95197800,chr5,95294714,95298258,GM12878|chr5:95294714-95298258
1,96817.0,chr5,95197800,95197898,GM12878|chr5:95197800-95197898,chr5,95294714,95298258,GM12878|chr5:95294714-95298258
1,96534.0,chr5,95197995,95198181,GM12878|chr5:95197995-95198181,chr5,95294714,95298258,GM12878|chr5:95294714-95298258
1,95342.0,chr5,95198846,95199373,GM12878|chr5:95198846-95199373,chr5,95294714,95298258,GM12878|chr5:95294714-95298258
1,1874096.0,chr5,98361142,98361200,GM12878|chr5:98361142-98361200,chr5,100235295,100241378,GM12878|chr5:100235295-100241378
1,1873958.0,chr5,98361200,98361338,GM12878|chr5:98361200-98361338,chr5,100235295,100241378,GM12878|chr5:100235295-100241378
1,1873096.0,chr5,98361491,98362200,GM12878|chr5:98361491-98362200,chr5,100235295,100241378,GM12878|chr5:100235295-100241378
1,1870584.0,chr5,98362600,98364712,GM12878|chr5:98362600-98364712,chr5,100235295,100241378,GM12878|chr5:100235295-100241378
1,1870296.0,chr5,98364904,98365000,GM12878|chr5:98364904-98365000,chr5,100235295,100241378,GM12878|chr5:100235295-100241378
1,1870127.0,chr5,98365000,98365169,GM12878|chr5:98365000-98365169,chr5,100235295,100241378,GM12878|chr5:100235295-100241378
1,1868696.0,chr5,98366247,98366600,GM12878|chr5:98366247-98366600,chr5,100235295,100241378,GM12878|chr5:100235295-100241378
1,1868295.0,chr5,98366600,98367001,GM12878|chr5:98366600-98367001,chr5,100235295,100241378,GM12878|chr5:100235295-100241378
1,1867390.0,chr5,98367626,98367906,GM12878|chr5:98367626-98367906,chr5,100235295,100241378,GM12878|chr5:100235295-100241378
1,1867096.0,chr5,98368105,98368200,GM12878|chr5:98368105-98368200,chr5,100235295,100241378,GM12878|chr5:100235295-100241378
1,1867062.0,chr5,98368200,98368234,GM12878|chr5:98368200-98368234,chr5,100235295,100241378,GM12878|chr5:100235295-100241378
1,1866096.0,chr5,98368475,98369200,GM12878|chr5:98368475-98369200,chr5,100235295,100241378,GM12878|chr5:100235295-100241378
1,118667.0,chr5,100115157,100116629,GM12878|chr5:100115157-100116629,chr5,100235295,100241378,GM12878|chr5:100235295-100241378
1,118431.0,chr5,100116742,100116865,GM12878|chr5:100116742-100116865,chr5,100235295,100241378,GM12878|chr5:100235295-100241378
1,364424.0,chr5,102089800,102090200,GM12878|chr5:102089800-102090200,chr5,102454623,102456958,GM12878|chr5:102454623-102456958
1,1053401.0,chr5,107970456,107970884,GM12878|chr5:107970456-107970884,chr5,109024284,109027184,GM12878|chr5:109024284-109027184
1,656255.0,chr5,108088169,108088200,GM12878|chr5:108088169-108088200,chr5,108744454,108746958,GM12878|chr5:108744454-108746958
1,98939.0,chr5,126012200,126012324,GM12878|chr5:126012200-126012324,chr5,126111262,126116040,GM12878|chr5:126111262-126116040
1,512972.0,chr5,126902687,126903253,GM12878|chr5:126902687-126903253,chr5,127416224,127420953,GM12878|chr5:127416224-127420953
1,512425.0,chr5,126903400,126903800,GM12878|chr5:126903400-126903800,chr5,127416224,127420953,GM12878|chr5:127416224-127420953
1,511941.0,chr5,126903800,126904284,GM12878|chr5:126903800-126904284,chr5,127416224,127420953,GM12878|chr5:127416224-127420953
1,509106.0,chr5,126906954,126907119,GM12878|chr5:126906954-126907119,chr5,127416224,127420953,GM12878|chr5:127416224-127420953
1,508625.0,chr5,126907298,126907600,GM12878|chr5:126907298-126907600,chr5,127416224,127420953,GM12878|chr5:127416224-127420953
1,507857.0,chr5,126907600,126908368,GM12878|chr5:126907600-126908368,chr5,127416224,127420953,GM12878|chr5:127416224-127420953
1,164200.0,chr5,134075272,134075800,GM12878|chr5:134075272-134075800,chr5,134239999,134241825,GM12878|chr5:134239999-134241825
1,59000.0,chr5,134180719,134181000,GM12878|chr5:134180719-134181000,chr5,134239999,134241825,GM12878|chr5:134239999-134241825
1,143965.0,chr5,158378406,158381988,GM12878|chr5:158378406-158381988,chr5,158525952,158529134,GM12878|chr5:158525952-158529134
1,142970.0,chr5,158382521,158382983,GM12878|chr5:158382521-158382983,chr5,158525952,158529134,GM12878|chr5:158525952-158529134
1,139398.0,chr5,158383077,158386555,GM12878|chr5:158383077-158386555,chr5,158525952,158529134,GM12878|chr5:158525952-158529134
1,138761.0,chr5,158386948,158387192,GM12878|chr5:158386948-158387192,chr5,158525952,158529134,GM12878|chr5:158525952-158529134
1,137687.0,chr5,158388174,158388266,GM12878|chr5:158388174-158388266,chr5,158525952,158529134,GM12878|chr5:158525952-158529134
1,136353.0,chr5,158389332,158389600,GM12878|chr5:158389332-158389600,chr5,158525952,158529134,GM12878|chr5:158525952-158529134
1,136346.0,chr5,158389600,158389607,GM12878|chr5:158389600-158389607,chr5,158525952,158529134,GM12878|chr5:158525952-158529134
1,136031.0,chr5,158389824,158389922,GM12878|chr5:158389824-158389922,chr5,158525952,158529134,GM12878|chr5:158525952-158529134
1,28328.0,chr5,159865200,159865273,GM12878|chr5:159865200-159865273,chr5,159893600,159901468,GM12878|chr5:159893600-159901468
1,22274.0,chr5,159867400,159871327,GM12878|chr5:159867400-159871327,chr5,159893600,159901468,GM12878|chr5:159893600-159901468
1,36032.0,chr5,172720257,172720413,GM12878|chr5:172720257-172720413,chr5,172756444,172756650,GM12878|chr5:172756444-172756650
1,35645.0,chr5,172720631,172720800,GM12878|chr5:172720631-172720800,chr5,172756444,172756650,GM12878|chr5:172756444-172756650
1,34845.0,chr5,172721358,172721600,GM12878|chr5:172721358-172721600,chr5,172756444,172756650,GM12878|chr5:172756444-172756650
1,186365.0,chr5,176541400,176541436,GM12878|chr5:176541400-176541436,chr5,176727800,176732521,GM12878|chr5:176727800-176732521
1,183657.0,chr5,176543918,176544144,GM12878|chr5:176543918-176544144,chr5,176727800,176732521,GM12878|chr5:176727800-176732521
1,43274.0,chr5,176829400,176829527,GM12878|chr5:176829400-176829527,chr5,176872800,176876002,GM12878|chr5:176872800-176876002
1,42747.0,chr5,176829804,176830054,GM12878|chr5:176829804-176830054,chr5,176872800,176876002,GM12878|chr5:176872800-176876002
1,1013219.0,chr5,179243800,179243875,GM12878|chr5:179243800-179243875,chr5,180257093,180260434,GM12878|chr5:180257093-180260434
1,1012883.0,chr5,179244113,179244211,GM12878|chr5:179244113-179244211,chr5,180257093,180260434,GM12878|chr5:180257093-180260434
1,1012494.0,chr5,179244513,179244600,GM12878|chr5:179244513-179244600,chr5,180257093,180260434,GM12878|chr5:180257093-180260434
1,164033.0,chr6,224711,225200,GM12878|chr6:224711-225200,chr6,389232,396646,GM12878|chr6:389232-396646
1,161901.0,chr6,226000,227332,GM12878|chr6:226000-227332,chr6,389232,396646,GM12878|chr6:389232-396646
