label,enhancer_distance_to_promoter,enhancer_chrom,enhancer_start,enhancer_end,enhancer_name,promoter_chrom,promoter_start,promoter_end,promoter_name
1,60685.0,chr1,9685722,9686400,GM12878|chr1:9685722-9686400,chr1,9747084,9749721,GM12878|chr1:9747084-9749721
1,249587.0,chr2,24048970,24049000,GM12878|chr2:24048970-24049000,chr2,24298586,24300555,GM12878|chr2:24298586-24300555
1,249357.0,chr2,24049000,24049230,GM12878|chr2:24049000-24049230,chr2,24298586,24300555,GM12878|chr2:24298586-24300555
1,248675.0,chr2,24049771,24049912,GM12878|chr2:24049771-24049912,chr2,24298586,24300555,GM12878|chr2:24298586-24300555
1,33048.0,chr2,24114365,24115192,GM12878|chr2:24114365-24115192,chr2,24148239,24151020,GM12878|chr2:24148239-24151020
1,116191.0,chr2,27193066,27193417,GM12878|chr2:27193066-27193417,chr2,27309607,27310139,GM12878|chr2:27309607-27310139
1,115208.0,chr2,27193566,27194400,GM12878|chr2:27193566-27194400,chr2,27309607,27310139,GM12878|chr2:27309607-27310139
1,61957.0,chr2,38830896,38831000,GM12878|chr2:38830896-38831000,chr2,38892956,38893625,GM12878|chr2:38892956-38893625
1,60066.0,chr2,38832739,38832891,GM12878|chr2:38832739-38832891,chr2,38892956,38893625,GM12878|chr2:38892956-38893625
1,58557.0,chr2,38834307,38834400,GM12878|chr2:38834307-38834400,chr2,38892956,38893625,GM12878|chr2:38892956-38893625
1,57957.0,chr2,38834400,38835000,GM12878|chr2:38834400-38835000,chr2,38892956,38893625,GM12878|chr2:38892956-38893625
1,64307.0,chr2,42330400,42331800,GM12878|chr2:42330400-42331800,chr2,42396106,42397978,GM12878|chr2:42396106-42397978
1,61707.0,chr2,42334000,42334400,GM12878|chr2:42334000-42334400,chr2,42396106,42397978,GM12878|chr2:42396106-42397978
1,61416.0,chr2,42334400,42334691,GM12878|chr2:42334400-42334691,chr2,42396106,42397978,GM12878|chr2:42396106-42397978
1,333472.0,chr2,58133837,58133946,GM12878|chr2:58133837-58133946,chr2,58467417,58468824,GM12878|chr2:58467417-58468824
1,43337.0,chr2,61651429,61653473,GM12878|chr2:61651429-61653473,chr2,61696809,61699537,GM12878|chr2:61696809-61699537
1,43010.0,chr2,61653773,61653800,GM12878|chr2:61653773-61653800,chr2,61696809,61699537,GM12878|chr2:61696809-61699537
1,760723.0,chr2,70529440,70529711,GM12878|chr2:70529440-70529711,chr2,71290433,71293422,GM12878|chr2:71290433-71293422
1,257308.0,chr2,97520888,97520980,GM12878|chr2:97520888-97520980,chr2,97778287,97779823,GM12878|chr2:97778287-97779823
1,44150.0,chr2,178031600,178031736,GM12878|chr2:178031600-178031736,chr2,178075885,178079715,GM12878|chr2:178075885-178079715
1,41970.0,chr2,178033737,178033916,GM12878|chr2:178033737-178033916,chr2,178075885,178079715,GM12878|chr2:178075885-178079715
1,40318.0,chr2,178034135,178035568,GM12878|chr2:178034135-178035568,chr2,178075885,178079715,GM12878|chr2:178075885-178079715
1,297933.0,chr2,178979800,178979886,GM12878|chr2:178979800-178979886,chr2,179277818,179280240,GM12878|chr2:179277818-179280240
1,350791.0,chr2,181970165,181970402,GM12878|chr2:181970165-181970402,chr2,182321192,182324061,GM12878|chr2:182321192-182324061
1,349844.0,chr2,181970928,181971349,GM12878|chr2:181970928-181971349,chr2,182321192,182324061,GM12878|chr2:182321192-182324061
1,348702.0,chr2,181971472,181972491,GM12878|chr2:181971472-181972491,chr2,182321192,182324061,GM12878|chr2:182321192-182324061
1,347993.0,chr2,181973010,181973200,GM12878|chr2:181973010-181973200,chr2,182321192,182324061,GM12878|chr2:182321192-182324061
1,347910.0,chr2,181973200,181973283,GM12878|chr2:181973200-181973283,chr2,182321192,182324061,GM12878|chr2:182321192-182324061
1,149593.0,chr2,182168854,182171600,GM12878|chr2:182168854-182171600,chr2,182321192,182324061,GM12878|chr2:182321192-182324061
1,148366.0,chr2,182172400,182172827,GM12878|chr2:182172400-182172827,chr2,182321192,182324061,GM12878|chr2:182321192-182324061
1,146306.0,chr2,182173034,182174887,GM12878|chr2:182173034-182174887,chr2,182321192,182324061,GM12878|chr2:182321192-182324061
1,407615.0,chr2,196525337,196525597,GM12878|chr2:196525337-196525597,chr2,196933211,196933889,GM12878|chr2:196933211-196933889
1,180283.0,chr2,197994307,197995400,GM12878|chr2:197994307-197995400,chr2,198175682,198176178,GM12878|chr2:198175682-198176178
1,119483.0,chr2,198056017,198056200,GM12878|chr2:198056017-198056200,chr2,198175682,198176178,GM12878|chr2:198175682-198176178
1,119459.0,chr2,198056200,198056224,GM12878|chr2:198056200-198056224,chr2,198175682,198176178,GM12878|chr2:198175682-198176178
1,118283.0,chr2,198056497,198057400,GM12878|chr2:198056497-198057400,chr2,198175682,198176178,GM12878|chr2:198175682-198176178
1,118261.0,chr2,198057400,198057422,GM12878|chr2:198057400-198057422,chr2,198175682,198176178,GM12878|chr2:198175682-198176178
1,357852.0,chr2,201577620,201577712,GM12878|chr2:201577620-201577712,chr2,201935563,201937144,GM12878|chr2:201935563-201937144
1,356764.0,chr2,201578600,201578800,GM12878|chr2:201578600-201578800,chr2,201935563,201937144,GM12878|chr2:201935563-201937144
1,469701.0,chr2,201577620,201577712,GM12878|chr2:201577620-201577712,chr2,202047412,202047664,GM12878|chr2:202047412-202047664
1,468613.0,chr2,201578600,201578800,GM12878|chr2:201578600-201578800,chr2,202047412,202047664,GM12878|chr2:202047412-202047664
1,463119.0,chr2,213551400,213551534,GM12878|chr2:213551400-213551534,chr2,214014652,214018517,GM12878|chr2:214014652-214018517
1,125713.0,chr2,213888000,213888940,GM12878|chr2:213888000-213888940,chr2,214014652,214018517,GM12878|chr2:214014652-214018517
1,125334.0,chr2,213889192,213889319,GM12878|chr2:213889192-213889319,chr2,214014652,214018517,GM12878|chr2:214014652-214018517
1,102601.0,chr2,223184972,223185400,GM12878|chr2:223184972-223185400,chr2,223288000,223291399,GM12878|chr2:223288000-223291399
1,100781.0,chr2,223186933,223187220,GM12878|chr2:223186933-223187220,chr2,223288000,223291399,GM12878|chr2:223288000-223291399
1,1511439.0,chr2,223297000,223297400,GM12878|chr2:223297000-223297400,chr2,224808838,224810272,GM12878|chr2:224808838-224810272
1,1509439.0,chr2,223298600,223299400,GM12878|chr2:223298600-223299400,chr2,224808838,224810272,GM12878|chr2:224808838-224810272
1,1509359.0,chr2,223299400,223299480,GM12878|chr2:223299400-223299480,chr2,224808838,224810272,GM12878|chr2:224808838-224810272
1,161907.0,chr2,232092367,232094294,GM12878|chr2:232092367-232094294,chr2,232256200,232260463,GM12878|chr2:232256200-232260463
1,161522.0,chr2,232094587,232094679,GM12878|chr2:232094587-232094679,chr2,232256200,232260463,GM12878|chr2:232256200-232260463
1,158804.0,chr2,232097289,232097397,GM12878|chr2:232097289-232097397,chr2,232256200,232260463,GM12878|chr2:232256200-232260463
1,168360.0,chr2,232476453,232476589,GM12878|chr2:232476453-232476589,chr2,232644948,232647199,GM12878|chr2:232644948-232647199
1,167949.0,chr2,232476600,232477000,GM12878|chr2:232476600-232477000,chr2,232644948,232647199,GM12878|chr2:232644948-232647199
1,104535.0,chr2,232539777,232540414,GM12878|chr2:232539777-232540414,chr2,232644948,232647199,GM12878|chr2:232644948-232647199
1,103969.0,chr2,232540548,232540980,GM12878|chr2:232540548-232540980,chr2,232644948,232647199,GM12878|chr2:232644948-232647199
1,103679.0,chr2,232541072,232541270,GM12878|chr2:232541072-232541270,chr2,232644948,232647199,GM12878|chr2:232644948-232647199
1,102591.0,chr2,232542224,232542358,GM12878|chr2:232542224-232542358,chr2,232644948,232647199,GM12878|chr2:232644948-232647199
1,102046.0,chr2,232542670,232542903,GM12878|chr2:232542670-232542903,chr2,232644948,232647199,GM12878|chr2:232644948-232647199
1,254712.0,chr20,35898394,35899967,GM12878|chr20:35898394-35899967,chr20,36154678,36157111,GM12878|chr20:36154678-36157111
1,102249.0,chr20,37274151,37274280,GM12878|chr20:37274151-37274280,chr20,37376528,37377765,GM12878|chr20:37376528-37377765
1,101742.0,chr20,37274524,37274787,GM12878|chr20:37274524-37274787,chr20,37376528,37377765,GM12878|chr20:37376528-37377765
1,101129.0,chr20,37275115,37275400,GM12878|chr20:37275115-37275400,chr20,37376528,37377765,GM12878|chr20:37376528-37377765
1,135640.0,chr20,45179953,45181200,GM12878|chr20:45179953-45181200,chr20,45316839,45318726,GM12878|chr20:45316839-45318726
1,133928.0,chr20,45182665,45182912,GM12878|chr20:45182665-45182912,chr20,45316839,45318726,GM12878|chr20:45316839-45318726
1,132208.0,chr20,45183354,45184632,GM12878|chr20:45183354-45184632,chr20,45316839,45318726,GM12878|chr20:45316839-45318726
1,919679.0,chr20,55963895,55964183,GM12878|chr20:55963895-55964183,chr20,56883861,56884552,GM12878|chr20:56883861-56884552
1,920536.0,chr20,55963895,55964183,GM12878|chr20:55963895-55964183,chr20,56884718,56885844,GM12878|chr20:56884718-56885844
1,1528242.0,chr20,56048127,56050404,GM12878|chr20:56048127-56050404,chr20,57578645,57583400,GM12878|chr20:57578645-57583400
1,1526646.0,chr20,56050576,56052000,GM12878|chr20:56050576-56052000,chr20,57578645,57583400,GM12878|chr20:57578645-57583400
1,1525815.0,chr20,56052000,56052831,GM12878|chr20:56052000-56052831,chr20,57578645,57583400,GM12878|chr20:57578645-57583400
1,1523646.0,chr20,56054929,56055000,GM12878|chr20:56054929-56055000,chr20,57578645,57583400,GM12878|chr20:57578645-57583400
1,1523565.0,chr20,56055000,56055081,GM12878|chr20:56055000-56055081,chr20,57578645,57583400,GM12878|chr20:57578645-57583400
1,1523046.0,chr20,56055309,56055600,GM12878|chr20:56055309-56055600,chr20,57578645,57583400,GM12878|chr20:57578645-57583400
1,1519120.0,chr20,56056800,56059526,GM12878|chr20:56056800-56059526,chr20,57578645,57583400,GM12878|chr20:57578645-57583400
1,413030.0,chr20,56812474,56812826,GM12878|chr20:56812474-56812826,chr20,57225855,57228521,GM12878|chr20:57225855-57228521
1,612660.0,chr20,56812474,56812826,GM12878|chr20:56812474-56812826,chr20,57425485,57426129,GM12878|chr20:57425485-57426129
1,344456.0,chr20,56881265,56881400,GM12878|chr20:56881265-56881400,chr20,57225855,57228521,GM12878|chr20:57225855-57228521
1,343856.0,chr20,56881400,56882000,GM12878|chr20:56881400-56882000,chr20,57225855,57228521,GM12878|chr20:57225855-57228521
1,373772.0,chr21,26558601,26558806,GM12878|chr21:26558601-26558806,chr21,26932577,26941272,GM12878|chr21:26932577-26941272
1,306332.0,chr21,26798000,26799544,GM12878|chr21:26798000-26799544,chr21,27105875,27108935,GM12878|chr21:27105875-27108935
1,303874.0,chr21,26799765,26802002,GM12878|chr21:26799765-26802002,chr21,27105875,27108935,GM12878|chr21:27105875-27108935
1,57144.0,chr21,26874974,26875434,GM12878|chr21:26874974-26875434,chr21,26932577,26941272,GM12878|chr21:26932577-26941272
1,56590.0,chr21,26875606,26875988,GM12878|chr21:26875606-26875988,chr21,26932577,26941272,GM12878|chr21:26932577-26941272
1,56264.0,chr21,26876222,26876314,GM12878|chr21:26876222-26876314,chr21,26932577,26941272,GM12878|chr21:26932577-26941272
1,55705.0,chr21,26876762,26876873,GM12878|chr21:26876762-26876873,chr21,26932577,26941272,GM12878|chr21:26932577-26941272
1,55352.0,chr21,26877111,26877226,GM12878|chr21:26877111-26877226,chr21,26932577,26941272,GM12878|chr21:26932577-26941272
1,53650.0,chr21,26877574,26878928,GM12878|chr21:26877574-26878928,chr21,26932577,26941272,GM12878|chr21:26932577-26941272
1,52956.0,chr21,26879245,26879622,GM12878|chr21:26879245-26879622,chr21,26932577,26941272,GM12878|chr21:26932577-26941272
1,52604.0,chr21,26879714,26879974,GM12878|chr21:26879714-26879974,chr21,26932577,26941272,GM12878|chr21:26932577-26941272
1,94095.0,chr21,38349826,38350000,GM12878|chr21:38349826-38350000,chr21,38444094,38446845,GM12878|chr21:38444094-38446845
1,96204.0,chr21,45562142,45562600,GM12878|chr21:45562142-45562600,chr21,45658803,45665800,GM12878|chr21:45658803-45665800
1,558495.0,chr22,17695760,17695800,GM12878|chr22:17695760-17695800,chr22,18254294,18257573,GM12878|chr22:18254294-18257573
1,563967.0,chr22,17695760,17695800,GM12878|chr22:17695760-17695800,chr22,18259766,18264600,GM12878|chr22:18259766-18264600
1,556895.0,chr22,17696552,17697400,GM12878|chr22:17696552-17697400,chr22,18254294,18257573,GM12878|chr22:18254294-18257573
1,562367.0,chr22,17696552,17697400,GM12878|chr22:17696552-17697400,chr22,18259766,18264600,GM12878|chr22:18259766-18264600
1,555295.0,chr22,17698600,17699000,GM12878|chr22:17698600-17699000,chr22,18254294,18257573,GM12878|chr22:18254294-18257573
1,560767.0,chr22,17698600,17699000,GM12878|chr22:17698600-17699000,chr22,18259766,18264600,GM12878|chr22:18259766-18264600
1,554695.0,chr22,17699200,17699600,GM12878|chr22:17699200-17699600,chr22,18254294,18257573,GM12878|chr22:18254294-18257573
1,560167.0,chr22,17699200,17699600,GM12878|chr22:17699200-17699600,chr22,18259766,18264600,GM12878|chr22:18259766-18264600
1,35282.0,chr22,29561989,29562400,GM12878|chr22:29561989-29562400,chr22,29597681,29605845,GM12878|chr22:29597681-29605845
1,33541.0,chr22,29562400,29564141,GM12878|chr22:29562400-29564141,chr22,29597681,29605845,GM12878|chr22:29597681-29605845
1,32726.0,chr22,29564816,29564956,GM12878|chr22:29564816-29564956,chr22,29597681,29605845,GM12878|chr22:29597681-29605845
1,287157.0,chr22,31030275,31030384,GM12878|chr22:31030275-31030384,chr22,31317540,31318745,GM12878|chr22:31317540-31318745
1,421749.0,chr22,37172916,37173000,GM12878|chr22:37172916-37173000,chr22,37594748,37595535,GM12878|chr22:37594748-37595535
1,416773.0,chr22,37177800,37177976,GM12878|chr22:37177800-37177976,chr22,37594748,37595535,GM12878|chr22:37594748-37595535
1,347334.0,chr22,39567339,39567400,GM12878|chr22:39567339-39567400,chr22,39914733,39919757,GM12878|chr22:39914733-39919757
1,299291.0,chr22,40442000,40442400,GM12878|chr22:40442000-40442400,chr22,40741690,40744141,GM12878|chr22:40741690-40744141
1,295891.0,chr22,40445546,40445800,GM12878|chr22:40445546-40445800,chr22,40741690,40744141,GM12878|chr22:40741690-40744141
1,295091.0,chr22,40446028,40446600,GM12878|chr22:40446028-40446600,chr22,40741690,40744141,GM12878|chr22:40741690-40744141
1,294091.0,chr22,40447400,40447600,GM12878|chr22:40447400-40447600,chr22,40741690,40744141,GM12878|chr22:40741690-40744141
1,293924.0,chr22,40447621,40447767,GM12878|chr22:40447621-40447767,chr22,40741690,40744141,GM12878|chr22:40741690-40744141
1,293691.0,chr22,40447921,40448000,GM12878|chr22:40447921-40448000,chr22,40741690,40744141,GM12878|chr22:40741690-40744141
1,221657.0,chr3,4794704,4796892,GM12878|chr3:4794704-4796892,chr3,5018548,5022830,GM12878|chr3:5018548-5022830
1,219735.0,chr3,4798800,4798814,GM12878|chr3:4798800-4798814,chr3,5018548,5022830,GM12878|chr3:5018548-5022830
1,219263.0,chr3,4798914,4799286,GM12878|chr3:4798914-4799286,chr3,5018548,5022830,GM12878|chr3:5018548-5022830
1,218749.0,chr3,4799385,4799800,GM12878|chr3:4799385-4799800,chr3,5018548,5022830,GM12878|chr3:5018548-5022830
1,125028.0,chr3,4891110,4893521,GM12878|chr3:4891110-4893521,chr3,5018548,5022830,GM12878|chr3:5018548-5022830
1,197777.0,chr3,5029800,5029922,GM12878|chr3:5029800-5029922,chr3,5227698,5231670,GM12878|chr3:5227698-5231670
1,708908.0,chr3,15840000,15840122,GM12878|chr3:15840000-15840122,chr3,16549029,16559000,GM12878|chr3:16549029-16559000
1,707673.0,chr3,15841190,15841357,GM12878|chr3:15841190-15841357,chr3,16549029,16559000,GM12878|chr3:16549029-16559000
1,706795.0,chr3,15841964,15842235,GM12878|chr3:15841964-15842235,chr3,16549029,16559000,GM12878|chr3:16549029-16559000
1,705114.0,chr3,15843684,15843916,GM12878|chr3:15843684-15843916,chr3,16549029,16559000,GM12878|chr3:16549029-16559000
1,703146.0,chr3,15845712,15845884,GM12878|chr3:15845712-15845884,chr3,16549029,16559000,GM12878|chr3:16549029-16559000
1,702630.0,chr3,15845996,15846400,GM12878|chr3:15845996-15846400,chr3,16549029,16559000,GM12878|chr3:16549029-16559000
1,701524.0,chr3,15847400,15847506,GM12878|chr3:15847400-15847506,chr3,16549029,16559000,GM12878|chr3:16549029-16559000
1,700141.0,chr3,15847598,15848889,GM12878|chr3:15847598-15848889,chr3,16549029,16559000,GM12878|chr3:16549029-16559000
1,132432.0,chr3,16412146,16416598,GM12878|chr3:16412146-16416598,chr3,16549029,16559000,GM12878|chr3:16549029-16559000
1,132205.0,chr3,16416731,16416825,GM12878|chr3:16416731-16416825,chr3,16549029,16559000,GM12878|chr3:16549029-16559000
1,126577.0,chr3,16418400,16422453,GM12878|chr3:16418400-16422453,chr3,16549029,16559000,GM12878|chr3:16549029-16559000
1,978245.0,chr3,27411144,27411200,GM12878|chr3:27411144-27411200,chr3,28389444,28391189,GM12878|chr3:28389444-28391189
1,86063.0,chr3,39335901,39338519,GM12878|chr3:39335901-39338519,chr3,39424581,39426222,GM12878|chr3:39424581-39426222
1,85835.0,chr3,39338649,39338747,GM12878|chr3:39338649-39338747,chr3,39424581,39426222,GM12878|chr3:39424581-39426222
1,132347.0,chr3,49577828,49578192,GM12878|chr3:49577828-49578192,chr3,49710538,49712901,GM12878|chr3:49710538-49712901
1,101218.0,chr3,49839833,49839933,GM12878|chr3:49839833-49839933,chr3,49941150,49941823,GM12878|chr3:49941150-49941823
1,552835.0,chr3,97758000,97758175,GM12878|chr3:97758000-97758175,chr3,98311009,98313124,GM12878|chr3:98311009-98313124
1,842125.0,chr3,104242800,104242820,GM12878|chr3:104242800-104242820,chr3,105084944,105089058,GM12878|chr3:105084944-105089058
1,841057.0,chr3,104243686,104243888,GM12878|chr3:104243686-104243888,chr3,105084944,105089058,GM12878|chr3:105084944-105089058
1,840551.0,chr3,104244061,104244394,GM12878|chr3:104244061-104244394,chr3,105084944,105089058,GM12878|chr3:105084944-105089058
1,318826.0,chr3,113455649,113456034,GM12878|chr3:113455649-113456034,chr3,113774859,113776498,GM12878|chr3:113774859-113776498
1,78029.0,chr3,119314462,119316600,GM12878|chr3:119314462-119316600,chr3,119394628,119396861,GM12878|chr3:119394628-119396861
1,118031.0,chr3,122279919,122280200,GM12878|chr3:122279919-122280200,chr3,122398230,122402221,GM12878|chr3:122398230-122402221
1,126175.0,chr3,133166145,133166200,GM12878|chr3:133166145-133166200,chr3,133292374,133294561,GM12878|chr3:133292374-133294561
1,124175.0,chr3,133166200,133168200,GM12878|chr3:133166200-133168200,chr3,133292374,133294561,GM12878|chr3:133292374-133294561
1,122901.0,chr3,133169400,133169474,GM12878|chr3:133169400-133169474,chr3,133292374,133294561,GM12878|chr3:133292374-133294561
1,365128.0,chr3,136104199,136104600,GM12878|chr3:136104199-136104600,chr3,136469727,136471227,GM12878|chr3:136469727-136471227
1,365045.0,chr3,136104600,136104683,GM12878|chr3:136104600-136104683,chr3,136469727,136471227,GM12878|chr3:136469727-136471227
1,360689.0,chr3,136108909,136109039,GM12878|chr3:136108909-136109039,chr3,136469727,136471227,GM12878|chr3:136469727-136471227
1,256668.0,chr3,156276256,156276539,GM12878|chr3:156276256-156276539,chr3,156533206,156536443,GM12878|chr3:156533206-156536443
1,254207.0,chr3,156278614,156279000,GM12878|chr3:156278614-156279000,chr3,156533206,156536443,GM12878|chr3:156533206-156536443
1,254188.0,chr3,156279000,156279019,GM12878|chr3:156279000-156279019,chr3,156533206,156536443,GM12878|chr3:156533206-156536443
1,253506.0,chr3,156279300,156279701,GM12878|chr3:156279300-156279701,chr3,156533206,156536443,GM12878|chr3:156533206-156536443
1,271874.0,chr3,170902118,170903064,GM12878|chr3:170902118-170903064,chr3,171174937,171179839,GM12878|chr3:171174937-171179839
1,271397.0,chr3,170903205,170903541,GM12878|chr3:170903205-170903541,chr3,171174937,171179839,GM12878|chr3:171174937-171179839
1,271138.0,chr3,170903633,170903800,GM12878|chr3:170903633-170903800,chr3,171174937,171179839,GM12878|chr3:171174937-171179839
1,269867.0,chr3,170904800,170905071,GM12878|chr3:170904800-170905071,chr3,171174937,171179839,GM12878|chr3:171174937-171179839
1,269597.0,chr3,170905163,170905341,GM12878|chr3:170905163-170905341,chr3,171174937,171179839,GM12878|chr3:171174937-171179839
1,269404.0,chr3,170905433,170905534,GM12878|chr3:170905433-170905534,chr3,171174937,171179839,GM12878|chr3:171174937-171179839
1,267627.0,chr3,170906983,170907311,GM12878|chr3:170906983-170907311,chr3,171174937,171179839,GM12878|chr3:171174937-171179839
1,267396.0,chr3,170907403,170907542,GM12878|chr3:170907403-170907542,chr3,171174937,171179839,GM12878|chr3:171174937-171179839
1,136417.0,chr3,176775404,176776134,GM12878|chr3:176775404-176776134,chr3,176912550,176915448,GM12878|chr3:176912550-176915448
1,133931.0,chr3,176778338,176778620,GM12878|chr3:176778338-176778620,chr3,176912550,176915448,GM12878|chr3:176912550-176915448
1,131821.0,chr3,178733225,178733317,GM12878|chr3:178733225-178733317,chr3,178865137,178867713,GM12878|chr3:178865137-178867713
1,131339.0,chr3,178733646,178733799,GM12878|chr3:178733646-178733799,chr3,178865137,178867713,GM12878|chr3:178865137-178867713
1,129191.0,chr3,178734299,178735947,GM12878|chr3:178734299-178735947,chr3,178865137,178867713,GM12878|chr3:178865137-178867713
1,789940.0,chr3,179529292,179529438,GM12878|chr3:179529292-179529438,chr3,180319377,180321092,GM12878|chr3:180319377-180321092
1,124171.0,chr3,183892000,183892185,GM12878|chr3:183892000-183892185,chr3,184016355,184016855,GM12878|chr3:184016355-184016855
1,123956.0,chr3,183892200,183892400,GM12878|chr3:183892200-183892400,chr3,184016355,184016855,GM12878|chr3:184016355-184016855
1,103457.0,chr3,194200660,194200752,GM12878|chr3:194200660-194200752,chr3,194304208,194305515,GM12878|chr3:194304208-194305515
1,103209.0,chr3,194200967,194201000,GM12878|chr3:194200967-194201000,chr3,194304208,194305515,GM12878|chr3:194304208-194305515
1,161971.0,chr4,6905927,6906402,GM12878|chr4:6905927-6906402,chr4,7068372,7070535,GM12878|chr4:7068372-7070535
1,1346582.0,chr4,13656030,13656228,GM12878|chr4:13656030-13656228,chr4,15002809,15007245,GM12878|chr4:15002809-15007245
1,1346262.0,chr4,13656442,13656548,GM12878|chr4:13656442-13656548,chr4,15002809,15007245,GM12878|chr4:15002809-15007245
1,1344210.0,chr4,13658432,13658600,GM12878|chr4:13658432-13658600,chr4,15002809,15007245,GM12878|chr4:15002809-15007245
1,722969.0,chr4,38310557,38310732,GM12878|chr4:38310557-38310732,chr4,39033700,39034600,GM12878|chr4:39033700-39034600
1,720501.0,chr4,38311257,38313200,GM12878|chr4:38311257-38313200,chr4,39033700,39034600,GM12878|chr4:39033700-39034600
1,720376.0,chr4,38313200,38313325,GM12878|chr4:38313200-38313325,chr4,39033700,39034600,GM12878|chr4:39033700-39034600
1,717888.0,chr4,38315567,38315813,GM12878|chr4:38315567-38315813,chr4,39033700,39034600,GM12878|chr4:39033700-39034600
1,713901.0,chr4,38319769,38319800,GM12878|chr4:38319769-38319800,chr4,39033700,39034600,GM12878|chr4:39033700-39034600
1,96510.0,chr4,38760459,38760610,GM12878|chr4:38760459-38760610,chr4,38857119,38858495,GM12878|chr4:38857119-38858495
1,95901.0,chr4,38760809,38761219,GM12878|chr4:38760809-38761219,chr4,38857119,38858495,GM12878|chr4:38857119-38858495
1,95120.0,chr4,38761475,38762000,GM12878|chr4:38761475-38762000,chr4,38857119,38858495,GM12878|chr4:38857119-38858495
1,273091.0,chr4,38760459,38760610,GM12878|chr4:38760459-38760610,chr4,39033700,39034600,GM12878|chr4:39033700-39034600
1,272482.0,chr4,38760809,38761219,GM12878|chr4:38760809-38761219,chr4,39033700,39034600,GM12878|chr4:39033700-39034600
1,271701.0,chr4,38761475,38762000,GM12878|chr4:38761475-38762000,chr4,39033700,39034600,GM12878|chr4:39033700-39034600
1,267301.0,chr4,38765000,38766400,GM12878|chr4:38765000-38766400,chr4,39033700,39034600,GM12878|chr4:39033700-39034600
1,267215.0,chr4,38766400,38766486,GM12878|chr4:38766400-38766486,chr4,39033700,39034600,GM12878|chr4:39033700-39034600
1,67130.0,chr4,53509318,53510780,GM12878|chr4:53509318-53510780,chr4,53577909,53582115,GM12878|chr4:53577909-53582115
1,66796.0,chr4,53511014,53511114,GM12878|chr4:53511014-53511114,chr4,53577909,53582115,GM12878|chr4:53577909-53582115
1,65590.0,chr4,53511206,53512320,GM12878|chr4:53511206-53512320,chr4,53577909,53582115,GM12878|chr4:53577909-53582115
1,197257.0,chr4,56213963,56214055,GM12878|chr4:56213963-56214055,chr4,56411311,56413929,GM12878|chr4:56411311-56413929
1,378870.0,chr4,83825965,83826057,GM12878|chr4:83825965-83826057,chr4,84204926,84206535,GM12878|chr4:84204926-84206535
1,378363.0,chr4,83826421,83826564,GM12878|chr4:83826421-83826564,chr4,84204926,84206535,GM12878|chr4:84204926-84206535
1,378127.0,chr4,83826600,83826800,GM12878|chr4:83826600-83826800,chr4,84204926,84206535,GM12878|chr4:84204926-84206535
1,377272.0,chr4,83827600,83827655,GM12878|chr4:83827600-83827655,chr4,84204926,84206535,GM12878|chr4:84204926-84206535
1,377127.0,chr4,83827747,83827800,GM12878|chr4:83827747-83827800,chr4,84204926,84206535,GM12878|chr4:84204926-84206535
1,376987.0,chr4,83827800,83827940,GM12878|chr4:83827800-83827940,chr4,84204926,84206535,GM12878|chr4:84204926-84206535
1,209068.0,chr4,83995525,83995859,GM12878|chr4:83995525-83995859,chr4,84204926,84206535,GM12878|chr4:84204926-84206535
1,287486.0,chr4,89744952,89745112,GM12878|chr4:89744952-89745112,chr4,90032597,90033584,GM12878|chr4:90032597-90033584
1,541303.0,chr4,105851631,105852397,GM12878|chr4:105851631-105852397,chr4,106393699,106395320,GM12878|chr4:106393699-106395320
1,540979.0,chr4,105852551,105852721,GM12878|chr4:105852551-105852721,chr4,106393699,106395320,GM12878|chr4:106393699-106395320
1,331213.0,chr4,106062395,106062487,GM12878|chr4:106062395-106062487,chr4,106393699,106395320,GM12878|chr4:106393699-106395320
1,142963.0,chr4,110976160,110977295,GM12878|chr4:110976160-110977295,chr4,111120257,111120475,GM12878|chr4:111120257-111120475
1,212126.0,chr4,114468463,114468668,GM12878|chr4:114468463-114468668,chr4,114680793,114684431,GM12878|chr4:114680793-114684431
1,277157.0,chr4,129736553,129736600,GM12878|chr4:129736553-129736600,chr4,130013756,130015281,GM12878|chr4:130013756-130015281
1,147441.0,chr4,141297695,141297787,GM12878|chr4:141297695-141297787,chr4,141445227,141445981,GM12878|chr4:141445227-141445981
1,825050.0,chr4,155472200,155472410,GM12878|chr4:155472200-155472410,chr4,156297459,156298221,GM12878|chr4:156297459-156298221
1,376854.0,chr4,185189800,185191790,GM12878|chr4:185189800-185191790,chr4,185568643,185571708,GM12878|chr4:185568643-185571708
1,190005.0,chr4,185201074,185202400,GM12878|chr4:185201074-185202400,chr4,185392404,185397283,GM12878|chr4:185392404-185397283
1,255266.0,chr4,185201074,185202400,GM12878|chr4:185201074-185202400,chr4,185457665,185459393,GM12878|chr4:185457665-185459393
1,451528.0,chr4,185201074,185202400,GM12878|chr4:185201074-185202400,chr4,185653927,185655831,GM12878|chr4:185653927-185655831
1,445528.0,chr4,185205600,185208400,GM12878|chr4:185205600-185208400,chr4,185653927,185655831,GM12878|chr4:185653927-185655831
1,485673.0,chr5,1312265,1313200,GM12878|chr5:1312265-1313200,chr5,1798872,1802334,GM12878|chr5:1798872-1802334
1,481673.0,chr5,1317000,1317200,GM12878|chr5:1317000-1317200,chr5,1798872,1802334,GM12878|chr5:1798872-1802334
